# Time : Sat Jun  4 14:42:22 2016#
# jitter : 0.08 
# iti : 0.2 
# demo : False 
# cue_size : [2, 2] 
# elem_size : 2.5 
# subject : DC 
# monitor : CRT_NEC_FE992 
# n_trials : 150 
# res : 128 
# cue_dur : 0.2 
# full_screen : True 
# middle_fix_dur : 0.5 
# rgb : [ 1.  1.  1.] 
# incorrect_sound : <psychopy.sound.SoundPygame instance at 0xdc4a440> 
# cue_to_ea : 0.6 
# elem_spacing : 1 
# fixation_size : 0.1 
# correct_sound : <psychopy.sound.SoundPygame instance at 0xdc4a5a8> 
# line_width : 5 
# mask_dur : 0.2 
# screen_number : 1 
# elems_per_row : 30 
# texture_dur : 0.15 
# sf : 4 
trial,target_ecc,correct,odd_first,neutral,rt,eye_moved 
0,6.72413793103,1,0,1,3.50068998337,0 
1,3.62068965517,1,0,0,3.29621982574,0 
2,7.75862068966,1,0,1,3.95185995102,0 
3,5.68965517241,1,1,0,3.03200793266,0 
4,9.8275862069,1,1,0,3.35187196732,0 
5,9.8275862069,1,1,0,3.17589998245,0 
6,1.55172413793,1,0,1,3.39992880821,0 
7,6.72413793103,1,0,1,2.97595691681,0 
8,11.8965517241,1,1,0,2.95376896858,0 
9,2.58620689655,1,1,0,3.02208399773,0 
10,12.9310344828,1,1,0,2.9686460495,0 
11,8.79310344828,1,0,1,2.94090509415,0 
12,11.8965517241,1,0,0,3.19401192665,0 
13,7.75862068966,1,1,0,2.94760298729,0 
14,1.55172413793,1,0,1,3.02040696144,0 
15,3.62068965517,1,0,0,3.64797496796,0 
16,11.8965517241,1,1,1,3.14381408691,0 
17,10.8620689655,1,1,0,2.96797800064,0 
18,3.62068965517,1,0,1,3.02389287949,0 
19,5.68965517241,1,1,1,4.14392805099,0 
20,5.68965517241,1,0,1,3.14389300346,0 
21,7.75862068966,1,1,0,2.95673799515,0 
22,13.9655172414,1,0,1,3.09111499786,0 
23,12.9310344828,1,0,0,3.20798110962,0 
24,6.72413793103,1,0,1,3.00784611702,0 
25,11.8965517241,1,0,1,3.14393091202,0 
26,11.8965517241,1,0,0,2.96008515358,0 
27,1.55172413793,1,0,0,2.95466995239,0 
28,11.8965517241,1,1,0,3.02111816406,0 
29,3.62068965517,1,0,0,3.91185188293,0 
30,0.51724137931,1,0,1,4.89596986771,0 
31,0.51724137931,1,0,1,3.93592596054,0 
32,9.8275862069,1,1,1,3.02372097969,0 
33,9.8275862069,1,1,0,2.99223184586,0 
34,6.72413793103,1,1,1,3.15173602104,0 
35,4.65517241379,1,0,0,2.95109200478,0 
36,3.62068965517,1,1,0,2.9530570507,0 
37,0.51724137931,1,1,1,2.95363998413,0 
38,13.9655172414,1,0,0,3.08610701561,0 
39,1.55172413793,1,1,0,2.95983600616,0 
40,8.79310344828,1,1,0,3.3279569149,0 
41,10.8620689655,1,1,0,3.54386091232,0 
42,7.75862068966,1,0,0,3.30398893356,0 
43,8.79310344828,1,0,1,3.22368001938,0 
44,2.58620689655,1,1,0,2.95427799225,0 
45,12.9310344828,1,0,0,3.01368689537,1 
46,10.8620689655,1,0,0,3.35197305679,0 
47,5.68965517241,1,0,0,3.06401801109,0 
48,13.9655172414,1,0,0,3.72786688805,0 
49,11.8965517241,1,0,1,3.75188708305,0 
50,2.58620689655,1,1,1,3.52792215347,0 
51,4.65517241379,1,1,1,3.27192401886,0 
52,13.9655172414,1,1,1,3.43996286392,0 
53,7.75862068966,1,0,0,3.12791705132,0 
54,11.8965517241,1,1,1,3.07185196877,0 
55,3.62068965517,1,1,1,3.29594421387,0 
56,0.51724137931,1,0,0,2.98395395279,0 
57,8.79310344828,1,0,0,3.27200913429,0 
58,12.9310344828,1,1,0,2.94876098633,0 
59,9.8275862069,1,0,1,3.47498297691,0 
60,2.58620689655,1,1,1,3.09593081474,0 
61,3.62068965517,1,0,1,4.28796386719,0 
62,1.55172413793,1,0,0,3.33596396446,0 
63,10.8620689655,1,1,0,2.99186396599,0 
64,5.68965517241,1,0,0,3.51986813545,0 
65,13.9655172414,1,1,0,2.96582007408,0 
66,10.8620689655,1,1,0,3.00987100601,0 
67,5.68965517241,1,0,0,2.95503497124,0 
