# Time : Tue Jun 28 16:52:47 2016#
# jitter : 0.08 
# iti : 0.2 
# demo : False 
# cue_size : [2, 2] 
# elem_size : 2.5 
# subject : CH 
# monitor : CRT_NEC_FE992 
# n_trials : 150 
# res : 128 
# cue_dur : 0.2 
# full_screen : True 
# middle_fix_dur : 0.5 
# rgb : [ 1.  1.  1.] 
# incorrect_sound : <psychopy.sound.SoundPygame instance at 0xeecb378> 
# cue_to_ea : 0.6 
# elem_spacing : 1 
# fixation_size : 0.1 
# correct_sound : <psychopy.sound.SoundPygame instance at 0xeecb490> 
# line_width : 5 
# mask_dur : 0.2 
# screen_number : 1 
# elems_per_row : 30 
# texture_dur : 0.15 
# sf : 4 
trial,target_ecc,correct,odd_first,neutral,rt,eye_moved 
0,8.79310344828,1,0,1,3.24683308601,0 
1,12.9310344828,1,0,1,3.15986990929,0 
2,4.65517241379,1,0,1,3.24787712097,0 
3,7.75862068966,1,0,1,3.31193113327,0 
4,2.58620689655,1,1,1,3.02391386032,0 
5,2.58620689655,1,0,1,3.26386380196,0 
6,6.72413793103,1,0,1,3.3839700222,0 
7,9.8275862069,1,1,1,3.15990900993,0 
8,6.72413793103,1,0,0,2.99203205109,0 
9,7.75862068966,1,0,1,3.45585608482,0 
10,10.8620689655,1,0,0,3.32787799835,0 
11,13.9655172414,0,0,1,3.31185698509,0 
12,13.9655172414,1,1,1,3.19992303848,0 
13,9.8275862069,1,1,1,3.27193808556,0 
14,10.8620689655,1,1,1,3.37592196465,0 
15,13.9655172414,1,0,0,3.07196593285,0 
16,4.65517241379,1,0,0,3.06395101547,0 
17,11.8965517241,1,0,0,3.2959830761,0 
18,6.72413793103,1,0,1,3.27981495857,0 
19,3.62068965517,1,1,1,3.06391882896,0 
20,11.8965517241,1,1,1,3.13589215279,0 
21,1.55172413793,1,1,1,3.03993010521,0 
22,0.51724137931,1,1,0,3.13597106934,0 
23,4.65517241379,1,0,1,3.55992007256,0 
24,1.55172413793,1,0,0,3.43999695778,0 
25,3.62068965517,1,0,0,3.27985095978,0 
26,2.58620689655,1,0,1,3.38400387764,0 
27,3.62068965517,1,1,0,2.95989394188,0 
28,4.65517241379,1,1,0,2.95176100731,0 
29,10.8620689655,1,0,1,3.38399100304,0 
30,4.65517241379,1,0,1,3.25589704514,0 
31,11.8965517241,1,1,0,2.96002197266,0 
32,1.55172413793,1,1,0,3.48792505264,0 
33,10.8620689655,1,1,0,3.3839700222,0 
34,12.9310344828,1,1,1,3.38370990753,0 
35,12.9310344828,1,0,1,3.36810278893,0 
36,4.65517241379,1,0,0,3.34385108948,0 
37,8.79310344828,1,0,1,3.6879131794,0 
