# Time : Sat Jun  4 19:00:20 2016#
# jitter : 0.08 
# iti : 0.2 
# demo : False 
# cue_size : [2, 2] 
# elem_size : 2.5 
# subject : CH 
# monitor : CRT_NEC_FE992 
# n_trials : 150 
# res : 128 
# cue_dur : 0.2 
# full_screen : True 
# middle_fix_dur : 0.5 
# rgb : [ 1.  1.  1.] 
# incorrect_sound : <psychopy.sound.SoundPygame instance at 0xe245378> 
# cue_to_ea : 0.6 
# elem_spacing : 1 
# fixation_size : 0.1 
# correct_sound : <psychopy.sound.SoundPygame instance at 0xe245490> 
# line_width : 5 
# mask_dur : 0.2 
# screen_number : 1 
# elems_per_row : 30 
# texture_dur : 0.15 
# sf : 4 
trial,target_ecc,correct,odd_first,neutral,rt,eye_moved 
0,2.58620689655,1,0,0,3.42349791527,0 
1,5.68965517241,1,1,0,3.22377896309,0 
2,6.72413793103,1,0,1,3.62400698662,0 
3,8.79310344828,1,1,0,3.42396402359,0 
4,12.9310344828,1,0,1,3.40787005424,0 
5,5.68965517241,1,0,0,3.48791599274,0 
6,2.58620689655,1,0,0,3.43998885155,0 
7,13.9655172414,1,0,1,4.61588096619,0 
8,2.58620689655,1,1,1,3.51189804077,0 
9,10.8620689655,1,1,0,3.45600199699,0 
10,5.68965517241,1,1,1,3.56788492203,0 
11,13.9655172414,1,0,0,3.47990584373,0 
12,9.8275862069,1,1,1,3.72798705101,0 
13,13.9655172414,1,1,0,3.57595801353,0 
14,1.55172413793,1,1,0,3.59175014496,0 
15,9.8275862069,1,0,0,3.86402511597,0 
16,12.9310344828,1,0,0,3.36798191071,0 
17,1.55172413793,1,1,1,3.68793201447,0 
18,6.72413793103,1,1,0,3.79991197586,0 
19,1.55172413793,1,1,1,3.82387399673,0 
20,10.8620689655,1,0,0,3.76796507835,0 
21,7.75862068966,1,0,1,3.69588899612,0 
22,3.62068965517,1,0,1,3.52789902687,0 
23,7.75862068966,1,1,0,3.54398798943,0 
24,5.68965517241,1,0,1,3.57586812973,0 
25,11.8965517241,1,1,1,3.59189796448,0 
26,1.55172413793,1,1,1,3.3919699192,0 
27,5.68965517241,1,1,0,3.48778605461,0 
28,7.75862068966,1,1,1,3.36812710762,0 
29,13.9655172414,1,1,0,4.73589420319,0 
30,13.9655172414,1,0,1,3.71190500259,0 
31,3.62068965517,1,0,0,3.38399004936,0 
32,11.8965517241,1,1,0,3.46388101578,0 
33,9.8275862069,1,1,0,3.39983391762,0 
34,1.55172413793,1,0,0,3.06403493881,0 
35,8.79310344828,1,0,0,3.89586496353,0 
36,10.8620689655,1,1,0,3.39187288284,0 
37,13.9655172414,1,1,0,4.19207215309,0 
38,7.75862068966,1,0,0,3.48789000511,0 
39,6.72413793103,1,0,1,3.59188699722,0 
40,2.58620689655,1,1,1,3.6959400177,0 
41,7.75862068966,1,1,1,3.67179203033,0 
42,10.8620689655,1,1,1,3.58403801918,0 
43,3.62068965517,1,0,0,3.84003090858,0 
44,12.9310344828,1,1,1,3.67960119247,0 
45,7.75862068966,1,1,0,3.53615880013,0 
46,4.65517241379,1,0,0,3.41598796844,0 
47,11.8965517241,0,0,0,3.92789793015,0 
48,11.8965517241,1,0,1,3.7678630352,0 
49,5.68965517241,1,1,0,3.4880001545,0 
50,6.72413793103,1,0,0,3.32790493965,0 
51,9.8275862069,1,0,1,3.69573712349,0 
52,3.62068965517,1,1,0,3.33610987663,0 
53,12.9310344828,1,0,0,3.7999329567,0 
54,11.8965517241,1,0,0,3.89599108696,0 
55,9.8275862069,1,0,1,4.03988385201,0 
56,7.75862068966,1,0,1,3.91193008423,0 
57,10.8620689655,1,0,0,3.46384310722,0 
58,9.8275862069,1,1,1,3.55199503899,0 
59,8.79310344828,1,1,0,7.41607117653,0 
60,6.72413793103,1,0,1,4.07185101509,0 
61,12.9310344828,0,0,1,3.66388392448,0 
62,5.68965517241,1,0,1,3.47191786766,0 
63,6.72413793103,1,0,1,3.55185508728,0 
64,10.8620689655,1,1,1,3.62406682968,0 
65,4.65517241379,1,0,1,3.7357480526,0 
66,11.8965517241,1,0,0,3.49612307549,0 
67,0.51724137931,1,1,0,3.45596790314,0 
68,2.58620689655,1,0,1,3.56784009933,0 
69,2.58620689655,1,1,0,3.51975488663,0 
70,2.58620689655,1,0,1,3.68012690544,0 
71,4.65517241379,1,0,0,3.47997999191,0 
72,8.79310344828,1,0,0,3.99190402031,0 
73,11.8965517241,1,0,1,3.68788099289,0 
74,2.58620689655,1,1,0,3.56804704666,0 
75,0.51724137931,1,0,1,3.77585291862,0 
76,13.9655172414,1,1,1,3.80800890923,0 
77,5.68965517241,1,0,0,3.63189005852,0 
78,0.51724137931,0,0,1,3.71180796623,0 
79,11.8965517241,1,0,1,4.59209513664,0 
80,11.8965517241,1,1,0,3.97593092918,0 
81,12.9310344828,1,0,1,3.76787090302,0 
82,0.51724137931,1,0,0,3.67991709709,0 
83,1.55172413793,1,1,0,3.65601706505,0 
84,9.8275862069,1,0,0,3.57586407661,0 
85,0.51724137931,1,1,1,3.4639248848,0 
86,8.79310344828,1,1,1,3.63193821907,0 
87,12.9310344828,1,1,0,3.76752591133,0 
88,12.9310344828,1,1,1,3.84788012505,0 
89,0.51724137931,1,0,1,3.72798800468,0 
90,3.62068965517,1,1,1,3.7278649807,0 
91,12.9310344828,1,0,0,3.67189288139,0 
92,9.8275862069,1,1,1,3.87993597984,0 
93,10.8620689655,1,0,0,3.95195794106,0 
94,5.68965517241,1,1,0,3.95990920067,0 
95,11.8965517241,1,1,1,3.87189984322,0 
96,1.55172413793,1,1,0,3.51203894615,0 
97,1.55172413793,1,0,0,3.39985084534,0 
98,13.9655172414,1,1,1,3.96793293953,0 
99,13.9655172414,1,0,0,3.56002807617,0 
100,6.72413793103,1,0,1,3.63983201981,0 
101,0.51724137931,1,0,1,3.64781188965,0 
102,2.58620689655,1,0,1,3.9680390358,0 
103,1.55172413793,1,0,0,3.69599986076,0 
104,10.8620689655,1,0,1,3.82393097878,0 
105,9.8275862069,1,0,1,3.53580522537,0 
106,3.62068965517,1,1,0,3.59207606316,0 
107,6.72413793103,1,1,0,3.4078810215,0 
108,12.9310344828,1,0,1,3.55989003181,0 
109,4.65517241379,1,0,0,3.32801890373,0 
110,11.8965517241,1,0,1,3.87180805206,0 
111,0.51724137931,1,1,0,3.51194691658,0 
112,6.72413793103,1,1,0,3.43997216225,0 
113,8.79310344828,1,0,0,3.36785387993,0 
114,9.8275862069,1,1,0,3.73598599434,0 
115,9.8275862069,1,1,1,4.23987698555,0 
116,3.62068965517,1,0,1,3.67190098763,0 
117,8.79310344828,1,0,0,3.47195601463,0 
118,8.79310344828,1,1,1,3.76796197891,0 
119,7.75862068966,1,0,1,3.71187186241,0 
120,4.65517241379,1,0,1,3.6479370594,0 
121,7.75862068966,1,0,1,3.65581607819,0 
122,7.75862068966,1,1,0,3.86407113075,0 
123,6.72413793103,1,0,0,3.38389110565,0 
124,8.79310344828,1,1,1,3.54390311241,0 
125,13.9655172414,1,1,1,3.49590992928,0 
126,4.65517241379,1,0,0,3.52797102928,0 
127,4.65517241379,1,0,0,4.93597984314,0 
128,12.9310344828,1,0,0,3.55993914604,0 
129,3.62068965517,1,0,0,3.43156909943,0 
130,10.8620689655,1,1,1,3.64818406105,0 
131,4.65517241379,1,0,0,3.64002203941,0 
132,0.51724137931,1,0,0,3.83986711502,0 
133,6.72413793103,1,1,0,3.87197089195,0 
134,5.68965517241,1,0,1,4.37588095665,0 
135,4.65517241379,1,1,0,3.65599703789,0 
136,8.79310344828,1,1,0,3.92797398567,0 
137,1.55172413793,1,0,1,3.51182508469,0 
138,5.68965517241,1,0,0,4.04788398743,0 
139,4.65517241379,1,0,0,3.4480240345,0 
140,10.8620689655,1,1,0,3.67195105553,0 
141,8.79310344828,1,1,0,3.63186979294,0 
142,4.65517241379,1,0,0,3.75203990936,0 
143,13.9655172414,1,1,1,3.74383401871,0 
144,3.62068965517,1,0,1,3.56786608696,0 
145,3.62068965517,1,1,1,3.76794099808,0 
146,7.75862068966,1,1,0,3.77594399452,0 
147,10.8620689655,1,0,0,3.50395989418,0 
148,0.51724137931,1,1,1,3.45585894585,0 
149,2.58620689655,1,0,0,3.63996601105,0 
